Date,Open,High,Low,Close,Volume,Daily_return,MA30,Price_Change
2015-05-18,128.380005,130.720001,128.360001,130.190002,50882900,0.011027397343250867,127.45499976666665,1.8099969999999814
2015-05-19,130.690002,130.880005,129.639999,130.070007,44633200,-0.0009216913599862098,127.59033326666666,-0.6199949999999887
2015-05-20,130.0,130.979996,129.339996,130.059998,36454900,-7.695086846570831e-05,127.73899993333335,0.05999800000000732
2015-05-21,130.070007,131.630005,129.830002,131.389999,39730400,0.010226057361618413,127.89999996666666,1.319991999999985
2015-05-22,131.600006,132.970001,131.399994,132.539993,45596000,0.008752523089676112,128.08133313333332,0.9399870000000021
2015-05-26,132.600006,132.910004,129.119995,129.619995,70697600,-0.0220310710292555,128.17366636666668,-2.980011000000019
2015-05-27,130.339996,132.259995,130.050003,132.039993,45833200,0.018669943630224894,128.36499936666667,1.6999969999999962
2015-05-28,131.860001,131.949997,131.100006,131.779999,30733300,-0.0019690549362570975,128.53166603333332,-0.08000200000000746
2015-05-29,131.229996,131.449997,129.899994,130.279999,50884500,-0.01138260746230546,128.66866606666667,-0.9499969999999962
2015-06-01,130.279999,131.389999,130.050003,130.539993,32112800,0.001995655526524809,128.86166583333335,0.25999400000000605
2015-06-02,129.860001,130.660004,129.320007,129.960007,33667600,-0.00444297557147888,128.9403328,0.10000599999997917
2015-06-03,130.660004,130.940002,129.899994,130.119995,30889400,0.0012310556431409658,129.0473325,-0.5400089999999977
2015-06-04,129.580002,130.580002,128.910004,129.360001,38450100,-0.005840716486347652,129.0719993666667,-0.22000099999999634
2015-06-05,129.5,129.690002,128.360001,128.649994,35626800,-0.0054886131301129515,129.03799923333332,-0.8500060000000076
2015-06-08,128.899994,129.210007,126.830002,127.800003,52674800,-0.006607003806000877,128.95533269999999,-1.0999909999999886
2015-06-09,126.699997,128.080002,125.620003,127.419998,56075400,-0.002973434984974155,128.7809995,0.7200010000000105
2015-06-10,127.919998,129.339996,127.849998,128.880005,39087300,0.01145822494833193,128.72499973333333,0.9600070000000045
2015-06-11,129.179993,130.179993,128.479996,128.589996,35390900,-0.0022502249282190245,128.72333296666665,-0.5899969999999826
2015-06-12,128.190002,128.330002,127.110001,127.169998,36886200,-0.01104283415639895,128.79066616666668,-1.020003999999986
2015-06-15,126.099998,127.239998,125.709999,126.919998,43988900,-0.0019658724851123743,128.72299953333334,0.8200000000000074
2015-06-16,127.029999,127.849998,126.370003,127.599998,31494100,0.00535770572577543,128.6863329,0.5699989999999957
2015-06-17,127.720001,127.879997,126.739998,127.300003,32918100,-0.002351058030580777,128.7363329,-0.41999799999999254
2015-06-18,127.230003,128.309998,127.220001,127.879997,35407200,0.004556119295613836,128.8319994,0.6499940000000066
2015-06-19,127.709999,127.82,126.400002,126.599998,54716900,-0.010009376212293808,128.87666593333333,-1.110000999999997
2015-06-22,127.489998,128.059998,127.080002,127.610001,34039300,0.007977906919082178,128.87633253333334,0.12000299999999697
2015-06-23,127.480003,127.610001,126.879997,127.029999,30268900,-0.004545113983660198,128.89999916666667,-0.45000399999999274
2015-06-24,127.209999,129.800003,127.120003,128.110001,55280900,0.00850194448950603,128.97466576666665,0.9000020000000148
2015-06-25,128.860001,129.199997,127.5,127.5,31938100,-0.004761540826153099,129.02433236666667,-1.3600010000000111
2015-06-26,127.669998,127.989998,126.510002,126.75,44066800,-0.00588235294117645,128.95099913333334,-0.9199980000000068
2015-06-29,125.459999,126.470001,124.480003,124.529999,49161400,-0.01751480078895462,128.80966563333334,-0.9299999999999926
2015-06-30,125.57,126.120003,124.860001,125.43,44370700,0.007227182263126908,128.6509989,-0.13999999999998636
2015-07-01,126.900002,126.940002,125.989998,126.599998,30238800,0.009327896037630401,128.53533193333334,-0.30000400000000127
2015-07-02,126.43,126.690002,125.769997,126.440002,27211000,-0.0012637914891593383,128.4146654,0.010002000000000066
2015-07-06,124.940002,126.230003,124.849998,126.0,28060400,-0.0034799271831711387,128.23499876666668,1.0599979999999931
2015-07-07,125.889999,126.150002,123.769997,125.690002,46946800,-0.0024603015873014833,128.00666573333334,-0.1999969999999962
2015-07-08,124.480003,124.639999,122.540001,122.57,60761600,-0.024822992683220857,127.7716659,-1.9100030000000032
2015-07-09,123.849998,124.059998,119.220001,120.07,77821600,-0.02039650811781024,127.37266613333333,-3.779998000000006
2015-07-10,121.940002,123.849998,121.209999,123.279999,61354500,0.02673439660198218,127.08933280000001,1.3399969999999968
2015-07-13,125.029999,125.760002,124.32,125.660004,41440500,0.01930568639929975,126.93533296666666,0.630004999999997
2015-07-14,126.040001,126.370003,125.040001,125.610001,31768100,-0.000397922954069041,126.7709999,-0.4300000000000068
2015-07-15,125.720001,127.150002,125.580002,126.82,33649200,0.009632982966061743,126.666333,1.0999989999999968
2015-07-16,127.739998,128.570007,127.349998,128.509995,36222400,0.013325934395205907,126.61266633333334,0.7699970000000036
2015-07-17,129.080002,129.619995,128.309998,129.619995,46164700,0.00863746045589675,126.62133279999999,0.5399929999999813
2015-07-20,130.970001,132.970001,130.699997,132.070007,58900200,0.018901497411722756,126.73533323333332,1.1000060000000076
2015-07-21,132.850006,132.919998,130.320007,130.75,76756400,-0.009994752252871497,126.83366646666667,-2.1000060000000076
2015-07-22,121.989998,125.5,121.989998,125.220001,115450600,-0.04229444741873811,126.76033323333333,3.2300029999999964
2015-07-23,126.199997,127.089996,125.059998,125.160004,50999500,-0.0004791327225751596,126.6363332,-1.0399929999999955
2015-07-24,125.32,125.739998,123.900002,124.5,42162300,-0.005273282030256232,126.5,-0.8199999999999932
2015-07-27,123.089996,123.610001,122.120003,122.769997,44455500,-0.013895606425702756,126.3533333,-0.3199989999999957
2015-07-28,123.379997,123.910004,122.550003,123.379997,33618100,0.004968640668778335,126.23533326666667,0.0
2015-07-29,123.150002,123.5,122.269997,122.989998,37011700,-0.00316095809274497,126.0816666,-0.1600040000000007
2015-07-30,122.32,122.57,121.709999,122.370003,33628300,-0.005041019677063496,125.91733326666667,0.050003000000003794
2015-07-31,122.599998,122.639999,120.910004,121.300003,42885000,-0.008743972981679171,125.69800013333334,-1.2999949999999956
2015-08-03,121.5,122.57,117.519997,118.440002,69976000,-0.023577913679029283,125.42600026666666,-3.059997999999993
2015-08-04,117.419998,117.699997,113.25,114.639999,124138600,-0.032083780275518725,124.99366686666666,-2.7799990000000037
2015-08-05,112.949997,117.440002,112.099998,115.400002,99312600,0.0066294749357072025,124.6060003,2.4500050000000044
2015-08-06,115.970001,116.5,114.120003,115.129997,52903000,-0.0023397313286007693,124.1733335,-0.8400039999999933
2015-08-07,114.580002,116.25,114.5,115.519997,38670400,0.003387475116498173,123.77400006666667,0.9399950000000104
2015-08-10,116.529999,119.989998,116.529999,119.720001,54951600,0.03635737629044433,123.53966676666667,3.1900019999999927
2015-08-11,117.809998,118.18,113.330002,113.489998,97082800,-0.05203811349784404,123.17166673333334,-4.319999999999993
2015-08-12,112.529999,115.419998,109.629997,115.239998,101217500,0.015419861052424988,122.83200000000001,2.7099989999999963
2015-08-13,116.040001,116.400002,114.540001,115.150002,48535800,-0.0007809441301794839,122.45033346666668,-0.8899990000000031
2015-08-14,114.32,116.309998,114.010002,115.959999,42929500,0.007034276907784909,122.10100003333334,1.639999000000003
2015-08-17,116.040001,117.650002,115.5,117.160004,40884700,0.01034843920617834,121.8063335,1.120002999999997
2015-08-18,116.43,117.440002,116.010002,116.5,34560700,-0.005633355901899728,121.50000010000001,0.06999999999999318
2015-08-19,116.099998,116.519997,114.68,115.010002,47445700,-0.012789682403433478,121.24800016666667,-1.0899959999999993
2015-08-20,114.080002,114.349998,111.629997,112.650002,68501600,-0.020519954429702558,121.00066689999998,-1.4299999999999926
2015-08-21,110.43,111.900002,105.650002,105.760002,128275500,-0.06116289283332632,120.41666699999999,-4.669998000000007
2015-08-24,94.870003,108.800003,92.0,103.120003,162206300,-0.024962168589974132,119.66533363333333,8.25
2015-08-25,111.110001,111.110001,103.5,103.739998,103601600,0.006012364060928199,118.93633353333333,-7.370002999999997
2015-08-26,107.089996,109.889999,105.050003,109.690002,96774600,0.057354965439656125,118.3653336,2.6000060000000076
2015-08-27,112.230003,113.239998,110.019997,112.919998,84616100,0.029446585295896055,117.84566703333333,0.6899950000000104
2015-08-28,112.169998,113.309998,111.540001,113.290001,53164400,0.0032766826651908776,117.30133389999999,1.120002999999997
2015-08-31,112.029999,114.529999,112.0,112.760002,56229300,-0.004678250466252587,116.65766706666666,0.7300029999999964
2015-09-01,110.150002,111.879997,107.360001,107.720001,76845900,-0.044696709033403614,115.89000043333334,-2.4300010000000043
2015-09-02,110.230003,112.339996,109.129997,112.339996,61888800,0.04288892459256477,115.46066693333334,2.109993000000003
2015-09-03,112.489998,112.779999,110.040001,110.370003,53233900,-0.01753598958646929,114.96766690000001,-2.119995000000003
2015-09-04,108.970001,110.449997,108.510002,109.269997,49996300,-0.00996653048926699,114.46000013333334,0.29999600000000726
2015-09-08,111.75,112.559998,110.32,112.309998,54843600,0.02782100378386576,114.1113335,0.5599979999999931
2015-09-09,113.760002,114.019997,109.769997,110.150002,85010800,-0.019232446251134183,113.67033366666666,-3.6099999999999994
2015-09-10,110.269997,113.279999,109.900002,112.57,62892800,0.021970022297412184,113.3230004,2.3000029999999896
2015-09-11,111.790001,114.209999,111.760002,114.209999,49915500,0.014568703917562376,113.05100026666666,2.4199979999999925
2015-09-14,116.580002,116.889999,114.860001,115.309998,58363400,0.009631372118302783,112.85133343333334,-1.2700040000000001
2015-09-15,115.93,116.529999,114.419998,116.279999,43341200,0.008412115313712887,112.77933333333333,0.34999899999999684
2015-09-16,116.25,116.540001,115.440002,116.410004,37173500,0.0011180340653424992,112.83833349999999,0.1600040000000007
2015-09-17,115.660004,116.489998,113.720001,113.919998,64112600,-0.02138996576273633,112.78900003333334,-1.740005999999994
2015-09-18,112.209999,114.300003,111.870003,113.449997,74285300,-0.004125711097712759,112.73300003333333,1.239998
2015-09-21,113.669998,115.370003,113.660004,115.209999,50222000,0.015513460084093156,112.72266676666666,1.5400009999999895
2015-09-22,113.379997,114.18,112.519997,113.400002,50346200,-0.01571041589888389,112.51200013333332,0.020004999999997608
2015-09-23,113.629997,114.720001,113.300003,114.32,35756700,0.008112856999773266,112.53966686666666,0.6900029999999902
2015-09-24,113.25,115.5,112.370003,115.0,50219500,0.005948215535339418,112.53166693333333,1.75
2015-09-25,116.440002,116.690002,114.019997,114.709999,56151900,-0.0025217478260869397,112.51700016666668,-1.7300030000000106
2015-09-28,113.849998,114.57,112.440002,112.440002,52109000,-0.019789007233798284,112.39966693333332,-1.4099959999999925
2015-09-29,112.830002,113.510002,107.860001,109.059998,73365400,-0.030060511738518203,112.12966673333334,-3.770004
2015-09-30,110.169998,111.540001,108.730003,110.300003,66473000,0.011369934189802589,111.92300016666667,0.13000499999999704
2015-10-01,109.07,109.620003,107.309998,109.580002,63929100,-0.006527660747207897,111.74200016666667,0.5100020000000001
2015-10-02,108.010002,111.010002,107.550003,110.379997,58019800,0.007300556537679359,111.66633333333334,2.369995000000003
2015-10-05,109.879997,111.370003,109.07,110.779999,52064700,0.003623863117155235,111.83366656666666,0.9000020000000006
2015-10-06,110.629997,111.739998,109.769997,111.309998,48196800,0.00478424810240341,112.10666640000001,0.6800009999999901
2015-10-07,111.739998,111.769997,109.410004,110.779999,46765600,-0.0047614680578826896,112.3413331,-0.9599989999999963
2015-10-08,110.190002,110.190002,108.209999,109.5,61979600,-0.011554423285380255,112.3349997,-0.6900020000000069
2015-10-09,110.0,112.279999,109.489998,112.120003,52766100,0.023926968036529717,112.3083332,2.120002999999997
2015-10-12,112.730003,112.75,111.440002,111.599998,30467200,-0.004637932448146587,112.25199976666667,-1.130004999999997
2015-10-13,110.82,112.449997,110.68,111.790001,33049300,0.001702535872805333,112.2196664,0.9700010000000105
2015-10-14,111.290001,111.519997,109.559998,110.209999,44462400,-0.014133661202847758,112.30266633333333,-1.0800020000000075
2015-10-15,110.93,112.099998,110.489998,111.860001,37673500,0.014971436484633394,112.2866665,0.9300009999999901
2015-10-16,111.779999,112.0,110.529999,111.040001,39232600,-0.007330591745658865,112.30899976666666,-0.7399979999999999
2015-10-19,110.800003,111.75,110.110001,111.730003,29759200,0.006213994900810427,112.39099996666667,0.9299999999999926
2015-10-20,111.339996,114.169998,110.82,113.769997,48778800,0.01825824707084278,112.4396666,2.4300010000000043
2015-10-21,114.0,115.580002,113.699997,113.760002,41795200,-8.785268755873155e-05,112.55999993333333,-0.23999799999999993
2015-10-22,114.330002,115.5,114.099998,115.5,41654100,0.015295340800011603,112.6576666,1.1699980000000068
2015-10-23,116.699997,119.230003,116.330002,119.080002,59366900,0.030995688311688196,112.82000003333334,2.380004999999997
2015-10-26,118.080002,118.129997,114.919998,115.279999,66333800,-0.03191134477810964,112.81900006666666,-2.8000029999999896
2015-10-27,115.400002,116.540001,113.989998,114.550003,69884400,-0.006332373406769398,112.76133353333333,-0.8499989999999968
2015-10-28,116.93,119.300003,116.059998,119.269997,85551400,0.04120466064064621,112.85666663333333,2.3399969999999968
2015-10-29,118.699997,120.690002,118.269997,120.529999,51227300,0.010564282985602746,113.077,1.8300020000000075
2015-10-30,120.989998,121.220001,119.449997,119.5,49365300,-0.00854558208367695,113.27866676666666,-1.489998
2015-11-02,120.800003,121.360001,119.610001,121.18,32203300,0.014058577405857697,113.4776668,0.379997000000003
2015-11-03,120.790001,123.489998,120.699997,122.57,45519000,0.011470539693018589,113.78333339999999,1.7799989999999895
2015-11-04,123.129997,123.82,121.620003,122.0,44886100,-0.004650403850860685,114.0393334,-1.129997000000003
2015-11-05,121.849998,122.690002,120.18,120.919998,39552700,-0.008852475409836025,114.23666666666666,-0.9299999999999926
2015-11-06,121.110001,121.809998,120.620003,121.059998,33042300,0.0011577902937112139,114.4483333,-0.050003000000003794
2015-11-09,120.959999,121.809998,120.050003,120.57,33871400,-0.0040475632586743915,114.71933323333333,-0.3899990000000031
2015-11-10,116.900002,118.07,116.059998,116.769997,59127900,-0.03151698598324615,114.9763332,-0.13000499999999704
2015-11-11,116.370003,117.419998,115.209999,116.110001,45218000,-0.005652102568778905,115.1699998,-0.26000200000000007
2015-11-12,116.260002,116.82,115.650002,115.720001,32525600,-0.003358883788141531,115.37466643333332,-0.5400010000000037
2015-11-13,115.199997,115.57,112.269997,112.339996,45812400,-0.02920847710673624,115.43999973333332,-2.860000999999997
2015-11-16,111.379997,114.239998,111.0,114.18,38106700,0.016378886109271518,115.55333309999999,2.800003000000004
2015-11-17,114.919998,115.050003,113.32,113.690002,27616900,-0.004291452093186154,115.63266656666666,-1.2299959999999999
2015-11-18,115.760002,117.489998,115.5,117.290001,46674700,0.031665044741577164,115.84966663333333,1.5299990000000037
2015-11-19,117.639999,119.75,116.760002,118.779999,43295800,0.012703538130245162,116.15899993333332,1.1400000000000006
2015-11-20,119.199997,119.919998,118.849998,119.300003,34287100,0.004377875099998985,116.39833326666667,0.10000600000000759
2015-11-23,119.269997,119.730003,117.339996,117.75,32482500,-0.012992480813265428,116.60333333333332,-1.5199970000000036
2015-11-24,117.330002,119.349998,117.120003,118.879997,42803200,0.009596577494692227,116.83966653333333,1.5499950000000098
2015-11-25,119.209999,119.230003,117.919998,118.029999,21388300,-0.007150050651498541,117.1003332,-1.1799999999999926
2015-11-27,118.290001,118.410004,117.599998,117.809998,13046400,-0.0018639413866301524,117.29866643333334,-0.4800030000000106
2015-11-30,117.989998,119.410004,117.75,118.300003,39180300,0.004159281965186112,117.5406665,0.31000500000000386
2015-12-01,118.75,118.809998,116.860001,117.339996,34852400,-0.008115020926922623,117.72766626666666,-1.4100040000000007
2015-12-02,117.339996,118.110001,116.080002,116.279999,33386600,-0.009033552378849508,117.811333,-1.0599969999999956
2015-12-03,116.550003,116.790001,114.220001,115.199997,41569500,-0.009287942976332508,117.85933283333334,-1.3500060000000076
2015-12-04,115.290001,119.25,115.110001,119.029999,57777000,0.03324654600468446,117.97699946666667,3.739998
2015-12-07,118.980003,119.860001,117.809998,118.279999,32084200,-0.006300932590951325,117.95033269999999,-0.7000039999999927
2015-12-08,117.519997,118.599998,116.860001,118.230003,34309500,-0.00042269192105770514,118.04866616666666,0.7100059999999928
2015-12-09,117.639999,117.690002,115.080002,115.620003,46361400,-0.022075614765906804,118.08433283333333,-2.019996000000006
2015-12-10,116.040001,116.940002,115.510002,116.169998,29104200,0.004756919094700329,117.98099953333332,0.12999700000000303
2015-12-11,115.190002,115.389999,112.849998,113.18,46886200,-0.02573812560451283,117.73599956666666,-2.010002
2015-12-14,112.18,112.68,109.790001,112.480003,64318700,-0.006184811804205825,117.50199966666668,0.3000029999999896
2015-12-15,111.940002,112.800003,110.349998,110.489998,53323100,-0.01769207811987694,117.14566626666668,-1.450004000000007
2015-12-16,111.07,111.989998,108.800003,111.339996,56238500,0.007692985929821372,116.7713328,0.2699960000000061
2015-12-17,112.019997,112.25,108.980003,108.980003,44772800,-0.021196273439779922,116.3373329,-3.039994000000007
2015-12-18,108.910004,109.519997,105.809998,106.029999,96453300,-0.027069222965611317,115.8409996,-2.880004999999997
2015-12-21,107.279999,107.370003,105.57,107.330002,47590600,0.012260709348870025,115.38333306666667,0.050002999999989584
2015-12-22,107.400002,107.720001,106.449997,107.230003,32789400,-0.0009316966191801335,114.9386665,-0.16999900000000423
2015-12-23,107.269997,108.849998,107.199997,108.610001,32657400,0.012869513768455354,114.66666663333334,1.3400039999999933
2015-12-24,109.0,109.0,107.949997,108.029999,13570400,-0.005340226449311869,114.39733323333333,-0.9700009999999963
2015-12-28,107.589996,107.690002,106.18,106.82,26704200,-0.011200583275021714,114.10066653333332,-0.7699960000000061
2015-12-29,106.959999,109.43,106.860001,108.739998,30931200,0.01797414341883541,113.98066659999999,1.7799990000000037
2015-12-30,108.580002,108.699997,107.18,107.32,25213800,-0.013058653909484241,113.75199993333332,-1.260002
2015-12-31,107.010002,107.029999,104.82,105.260002,40635300,-0.019194912411479637,113.47099993333333,-1.75
2016-01-04,102.610001,105.370003,102.0,105.349998,67649400,0.0008549876333843187,113.07299983333334,2.7399970000000025
2016-01-05,105.75,105.849998,102.410004,102.709999,55791000,-0.02505931703956943,112.53733316666666,-3.0400010000000037
2016-01-06,100.559998,102.370003,99.870003,100.699997,68457400,-0.019569681818417672,111.91733296666666,0.1399990000000031
2016-01-07,98.68,100.129997,96.43,96.449997,81094400,-0.04220456928116889,111.20733286666668,-2.2300030000000106
2016-01-08,98.550003,99.110001,96.760002,96.959999,70798000,0.005287734741971972,110.47666626666665,-1.5900040000000075
2016-01-11,98.970001,99.059998,97.339996,98.529999,49739400,0.01619224439142175,109.82666626666668,-0.4400019999999927
2016-01-12,100.550003,100.690002,98.839996,99.959999,49154200,0.014513346336276767,109.23166629999999,-0.5900040000000075
2016-01-13,100.32,101.190002,97.300003,97.389999,62439600,-0.0257102843708511,108.53466616666667,-2.93000099999999
2016-01-14,97.959999,100.480003,95.739998,99.519997,63170100,0.021870808315749057,107.9406662,1.5599980000000073
2016-01-15,96.199997,97.709999,95.360001,97.129997,79010000,-0.02401527403583026,107.3023328,0.9300000000000068
2016-01-19,98.410004,98.650002,95.5,96.660004,53087700,-0.00483880381464441,106.68433303333333,-1.75
2016-01-20,95.099998,98.190002,93.419998,96.790001,72334400,0.0013448892470562246,105.94299976666666,1.6900030000000044
2016-01-21,97.059998,97.879997,94.940002,96.300003,52161500,-0.00506248574168322,105.21033323333334,-0.7599949999999893
2016-01-22,98.629997,101.459999,98.370003,101.419998,65800500,0.05316713230008929,104.64999973333333,2.7900010000000037
2016-01-25,101.519997,101.529999,99.209999,99.440002,51794500,-0.019522737517703392,104.11066636666666,-2.0799949999999967
2016-01-26,99.93,100.879997,98.07,99.989998,75077000,0.005530933114824332,103.57133303333332,0.05999799999999311
2016-01-27,96.040001,96.629997,93.339996,93.419998,133369700,-0.06570657197132845,102.9126663,-2.620002999999997
2016-01-28,93.790001,94.519997,92.389999,94.089996,55678800,0.007171890541038062,102.29966606666666,0.29999499999999557
2016-01-29,94.790001,97.339996,94.349998,97.339996,64416500,0.03454139800367306,101.86133266666666,2.5499949999999956
2016-02-01,96.470001,96.709999,95.400002,96.43,40943500,-0.009348634039393122,101.3643328,-0.04000099999998952
2016-02-02,95.419998,96.040001,94.279999,94.480003,37357200,-0.020221891527533065,100.88099946666667,-0.9399950000000104
2016-02-03,95.0,96.839996,94.080002,96.349998,45964300,0.019792495137833654,100.55833276666667,1.3499979999999994
2016-02-04,95.860001,97.330002,95.190002,96.599998,46471700,0.0025947068519918126,100.20066596666668,0.7399970000000025
2016-02-05,96.519997,96.919998,93.690002,94.019997,46418100,-0.026708085439090756,99.76033243333333,-2.5
2016-02-08,93.129997,95.699997,93.040001,95.010002,54021400,0.010529728053490617,99.30699913333333,1.880004999999997
2016-02-09,94.290001,95.940002,93.93,94.989998,44331200,-0.00021054625385652503,98.87233243333334,0.6999969999999962
2016-02-10,95.919998,96.349998,94.099998,94.269997,42343600,-0.007579755923355136,98.453999,-1.6500010000000032
